Data_Ocorrencia;Periodo_Ocorrencia;Cidade;Flagrante;Descr_Automovel
29/03/2022;Noite;SUZANO; Não;AUTOMOVEL
30/03/2022;Madrugada;S.PAULO; Não;MOTOCICLO
30/03/2022;Manha;BARUERI; Não;AUTOMOVEL
30/03/2022;Manha;S.PAULO; Não;AUTOMOVEL
30/03/2022;Manha;S.ANDRE; Não;AUTOMOVEL
09/03/2022;Noite;S.PAULO; Não;MOTOCICLO
29/03/2022;Tarde;IBATE; Não;CAMINHONETE
29/03/2022;Noite;DIADEMA; Não;AUTOMOVEL
10/03/2022;Madrugada;S.PAULO; Não;
10/03/2022;Madrugada;S.PAULO; Não;MOTOCICLO
10/03/2022;Madrugada;S.PAULO; Não;
10/03/2022;Madrugada;S.PAULO; Não;MOTOCICLO
29/03/2022;Noite;S.PAULO; Não;MOTOCICLO
30/03/2022;Madrugada;S.PAULO; Não;CAMINHÃƒO
30/03/2022;Madrugada;BOTUCATU; Não;CAMINHÃƒO TRATOR
30/03/2022;Manha;CAMPINAS; Não;AUTOMOVEL
30/03/2022;Manha;CACAPAVA; Não;AUTOMOVEL
29/03/2022;Noite;OSASCO; Não;MOTOCICLO
29/03/2022;Noite;S.PAULO; Não;MOTOCICLO
29/03/2022;Noite;S.PAULO; Não;MOTOCICLO
20/01/2022;Tarde;S.PAULO; Não;
20/01/2022;Tarde;S.PAULO; Não;UTILITÃRIO
20/01/2022;Tarde;S.PAULO; Não;
20/01/2022;Tarde;S.PAULO; Não;UTILITÃRIO
27/03/2022;Madrugada;ITANHAEM; Não;MOTOCICLO
26/03/2022;Noite;S.PAULO; Não;
26/03/2022;Noite;S.PAULO; Não;
26/03/2022;Noite;S.PAULO; Não;
30/03/2022;Manha;TATUI; Não;MOTOCICLO
30/03/2022;Manha;LIMEIRA;Sim;
30/03/2022;Manha;LIMEIRA;Sim;MOTOCICLO
30/03/2022;Manha;LIMEIRA;Sim;AUTOMOVEL
30/03/2022;Manha;LIMEIRA;Sim;
30/03/2022;Manha;LIMEIRA;Sim;MOTOCICLO
30/03/2022;Manha;LIMEIRA;Sim;AUTOMOVEL
30/03/2022;Manha;LIMEIRA;Sim;
30/03/2022;Manha;LIMEIRA;Sim;MOTOCICLO
30/03/2022;Manha;LIMEIRA;Sim;AUTOMOVEL
29/03/2022;Manha;VINHEDO; Não;AUTOMOVEL
29/03/2022;Noite;GUARULHOS; Não;CAMINHÃƒO
28/03/2022;Noite;ALTINOPOLIS; Não;
28/03/2022;Noite;ALTINOPOLIS; Não;AUTOMOVEL
28/03/2022;Noite;ALTINOPOLIS; Não;
28/03/2022;Noite;ALTINOPOLIS; Não;AUTOMOVEL
29/03/2022;Noite;S.VICENTE; Não;MOTOCICLO
30/03/2022;Manha;ITANHAEM; Não;MOTOCICLO
30/03/2022;Madrugada;S.PAULO; Não;
30/03/2022;Madrugada;S.PAULO; Não;MOTOCICLO
30/03/2022;Madrugada;S.PAULO; Não;
30/03/2022;Madrugada;S.PAULO; Não;MOTOCICLO
23/03/2022;Manha;S.PAULO; Não;
23/03/2022;Manha;S.PAULO; Não;AUTOMOVEL
23/03/2022;Manha;S.PAULO; Não;
23/03/2022;Manha;S.PAULO; Não;AUTOMOVEL
30/03/2022;Manha;PINDAMONHANGABA; Não;MOTOCICLO
30/03/2022;Manha;S.ANDRE; Não;AUTOMOVEL
25/03/2022;Noite;S.PAULO; Não;
25/03/2022;Noite;S.PAULO; Não;MOTOCICLO
25/03/2022;Noite;S.PAULO; Não;
25/03/2022;Noite;S.PAULO; Não;MOTOCICLO
30/03/2022;Madrugada;ITUPEVA; Não;CAMINHÃƒO TRATOR
30/03/2022;Madrugada;ITUPEVA; Não;REBOQUE
30/03/2022;Madrugada;ITUPEVA; Não;REBOQUE
30/03/2022;Madrugada;ITUPEVA; Não;REBOQUE
29/03/2022;Madrugada;SERTAOZINHO; Não;SEMI REBOQUE
29/03/2022;Madrugada;SERTAOZINHO; Não;CAMINHÃƒO TRATOR
30/03/2022;Manha;LIMEIRA; Não;AUTOMOVEL
29/03/2022;Noite;S.BERNARDO DO CAMPO; Não;MOTOCICLO
28/03/2022;Madrugada;S.PAULO; Não;
28/03/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
28/03/2022;Madrugada;S.PAULO; Não;
28/03/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
30/03/2022;Manha;S.PAULO; Não;AUTOMOVEL
29/03/2022;Noite;CAMPINAS; Não;MOTOCICLO
30/03/2022;Manha;JABOTICABAL; Não;CAMINHONETE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;SEMI REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;SEMI REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;CAMINHÃƒO TRATOR
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;SEMI REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;SEMI REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;CAMINHÃƒO TRATOR
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;SEMI REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;SEMI REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;CAMINHÃƒO TRATOR
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;REBOQUE
24/03/2022;Noite;S.PAULO; Não;
24/03/2022;Noite;S.PAULO; Não;AUTOMOVEL
24/03/2022;Noite;S.PAULO; Não;
24/03/2022;Noite;S.PAULO; Não;AUTOMOVEL
29/03/2022;Tarde;S.PAULO; Não;CAMINHONETE
30/03/2022;Tarde;S.PAULO; Não;CAMIONETA
28/03/2022;Noite;S.ANDRE; Não;MOTOCICLO
30/03/2022;Manha;S.PAULO; Não;AUTOMOVEL
30/03/2022;Manha;SUZANO; Não;AUTOMOVEL
30/03/2022;Manha;GUARULHOS; Não;
30/03/2022;Manha;GUARULHOS; Não;CAMINHÃƒO TRATOR
30/03/2022;Manha;GUARULHOS; Não;
30/03/2022;Manha;GUARULHOS; Não;CAMINHÃƒO TRATOR
30/03/2022;Manha;S.PAULO; Não;AUTOMOVEL
30/03/2022;Manha;S.PAULO; Não;CAMINHONETE
29/03/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
29/03/2022;Manha;HORTOLANDIA; Não;
29/03/2022;Noite;SOROCABA; Não;
29/03/2022;Noite;SOROCABA; Não;SEMI REBOQUE
29/03/2022;Noite;SOROCABA; Não;SEMI REBOQUE
29/03/2022;Noite;SOROCABA; Não;REBOQUE
29/03/2022;Noite;SOROCABA; Não;CAMINHÃƒO TRATOR
29/03/2022;Noite;SOROCABA; Não;
29/03/2022;Noite;SOROCABA; Não;SEMI REBOQUE
29/03/2022;Noite;SOROCABA; Não;SEMI REBOQUE
29/03/2022;Noite;SOROCABA; Não;REBOQUE
29/03/2022;Noite;SOROCABA; Não;CAMINHÃƒO TRATOR
30/03/2022;Manha;S.ANDRE; Não;
30/03/2022;Manha;S.ANDRE; Não;CAMIONETA
30/03/2022;Manha;S.ANDRE; Não;
30/03/2022;Manha;S.ANDRE; Não;CAMIONETA
29/03/2022;Tarde;DIADEMA; Não;MOTOCICLO
29/03/2022;Noite;MOGI DAS CRUZES; Não;AUTOMOVEL
30/03/2022;Manha;S.PAULO; Não;UTILITÃRIO
05/03/2022;Noite;S.PAULO; Não;MOTOCICLO
26/03/2022;Manha;S.PAULO; Não;MOTOCICLO
30/03/2022;Manha;S.PAULO; Não;
30/03/2022;Manha;S.PAULO; Não;CAMINHONETE
30/03/2022;Manha;S.PAULO; Não;
30/03/2022;Manha;S.PAULO; Não;CAMINHONETE
30/03/2022;Manha;CONCHAL; Não;MOTOCICLO
25/03/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
24/03/2022;Madrugada;SOROCABA; Não;REBOQUE
24/03/2022;Madrugada;SOROCABA; Não;SEMI REBOQUE
24/03/2022;Madrugada;SOROCABA; Não;CAMINHÃƒO TRATOR
24/03/2022;Madrugada;SOROCABA; Não;SEMI REBOQUE
30/03/2022;Tarde;ITAQUAQUECETUBA; Não;
30/03/2022;Tarde;ITAQUAQUECETUBA; Não;CAMINHONETE
30/03/2022;Tarde;ITAQUAQUECETUBA; Não;
30/03/2022;Tarde;ITAQUAQUECETUBA; Não;CAMINHONETE
30/03/2022;Madrugada;S.PAULO; Não;
30/03/2022;Madrugada;S.PAULO; Não;MOTOCICLO
30/03/2022;Madrugada;S.PAULO; Não;
30/03/2022;Madrugada;S.PAULO; Não;MOTOCICLO
30/03/2022;Madrugada;S.PAULO; Não;
30/03/2022;Madrugada;S.PAULO; Não;MOTOCICLO
29/03/2022;Noite;CAMPINAS; Não;MOTOCICLO
29/03/2022;Noite;S.ANDRE; Não;
29/03/2022;Noite;S.ANDRE; Não;AUTOMOVEL
29/03/2022;Noite;S.ANDRE; Não;
29/03/2022;Noite;S.ANDRE; Não;AUTOMOVEL
29/03/2022;Noite;S.PAULO; Não;AUTOMOVEL
30/03/2022;Manha;S.PAULO; Não;AUTOMOVEL
30/03/2022;Tarde;ITANHAEM; Não;AUTOMOVEL
30/03/2022;Tarde;GUARUJA; Não;AUTOMOVEL
29/03/2022;Noite;EMBU DAS ARTES; Não;MOTOCICLO
24/03/2022;Noite;S.CAETANO DO SUL; Não;
24/03/2022;Noite;S.CAETANO DO SUL; Não;MOTOCICLO
24/03/2022;Noite;S.CAETANO DO SUL; Não;
24/03/2022;Noite;S.CAETANO DO SUL; Não;MOTOCICLO
30/03/2022;Tarde;S.PAULO; Não;AUTOMOVEL
30/03/2022;Manha;JUNDIAI; Não;
30/03/2022;Manha;JUNDIAI; Não;CAMINHÃƒO TRATOR
30/03/2022;Manha;JUNDIAI; Não;
30/03/2022;Manha;JUNDIAI; Não;CAMINHÃƒO TRATOR
30/03/2022;Manha;VALINHOS; Não;
30/03/2022;Manha;VALINHOS; Não;CAMINHÃƒO TRATOR
30/03/2022;Manha;VALINHOS; Não;SEMI REBOQUE
30/03/2022;Manha;VALINHOS; Não;
30/03/2022;Manha;VALINHOS; Não;CAMINHÃƒO TRATOR
30/03/2022;Manha;VALINHOS; Não;SEMI REBOQUE
30/03/2022;Manha;VALINHOS; Não;
30/03/2022;Manha;VALINHOS; Não;CAMINHÃƒO TRATOR
30/03/2022;Manha;VALINHOS; Não;SEMI REBOQUE
30/03/2022;Manha;S.PAULO; Não;AUTOMOVEL
29/03/2022;Tarde;S.PAULO; Não;
29/03/2022;Tarde;S.PAULO; Não;CAMIONETA
29/03/2022;Tarde;S.PAULO; Não;
29/03/2022;Tarde;S.PAULO; Não;CAMIONETA
29/03/2022;Tarde;GUARULHOS; Não;
29/03/2022;Tarde;GUARULHOS; Não;CAMINHONETE
29/03/2022;Tarde;GUARULHOS; Não;
29/03/2022;Tarde;GUARULHOS; Não;CAMINHONETE
29/03/2022;Madrugada;S.PAULO; Não;
29/03/2022;Madrugada;S.PAULO; Não;CAMINHÃƒO
29/03/2022;Madrugada;S.PAULO; Não;
29/03/2022;Madrugada;S.PAULO; Não;CAMINHÃƒO
30/03/2022;Manha;CACAPAVA; Não;CAMINHÃƒO
30/03/2022;Tarde;CARAGUATATUBA; Não;MOTOCICLO
29/03/2022;Noite;GUARULHOS; Não;
29/03/2022;Noite;GUARULHOS; Não;CAMINHONETE
29/03/2022;Noite;GUARULHOS; Não;CAMINHÃƒO
29/03/2022;Noite;GUARULHOS; Não;
29/03/2022;Noite;GUARULHOS; Não;CAMINHONETE
29/03/2022;Noite;GUARULHOS; Não;CAMINHÃƒO
30/03/2022;Tarde;GUARULHOS; Não;AUTOMOVEL
23/03/2022;Noite;SUZANO; Não;MOTOCICLO
29/03/2022;Noite;AMERICANA; Não;
29/03/2022;Noite;AMERICANA; Não;AUTOMOVEL
29/03/2022;Noite;AMERICANA; Não;
29/03/2022;Noite;AMERICANA; Não;AUTOMOVEL
30/03/2022;Manha;S.ANDRE; Não;AUTOMOVEL
30/03/2022;Tarde;EMBU GUACU; Não;MOTOCICLO
30/03/2022;Tarde;S.JOSE DO RIO PRETO;Sim;
30/03/2022;Tarde;S.JOSE DO RIO PRETO;Sim;MOTOCICLO
30/03/2022;Tarde;S.JOSE DO RIO PRETO;Sim;
30/03/2022;Tarde;S.JOSE DO RIO PRETO;Sim;MOTOCICLO
29/03/2022;Tarde;ITAQUAQUECETUBA; Não;AUTOMOVEL
30/03/2022;Manha;S.PAULO; Não;AUTOMOVEL
29/03/2022;Tarde;S.PAULO; Não;
29/03/2022;Tarde;S.PAULO; Não;AUTOMOVEL
29/03/2022;Tarde;S.PAULO; Não;
29/03/2022;Tarde;S.PAULO; Não;AUTOMOVEL
29/03/2022;Noite;CERQUILHO; Não;MOTOCICLO
29/03/2022;Manha;RIBEIRAO PIRES; Não;
29/03/2022;Manha;RIBEIRAO PIRES; Não;CAMINHONETE
29/03/2022;Manha;RIBEIRAO PIRES; Não;
29/03/2022;Manha;RIBEIRAO PIRES; Não;CAMINHONETE
30/03/2022;Tarde;BOITUVA; Não;
30/03/2022;Tarde;BOITUVA; Não;CAMINHONETE
30/03/2022;Tarde;BOITUVA; Não;AUTOMOVEL
30/03/2022;Tarde;BOITUVA; Não;
30/03/2022;Tarde;BOITUVA; Não;CAMINHONETE
30/03/2022;Tarde;BOITUVA; Não;AUTOMOVEL
30/03/2022;Tarde;BOITUVA; Não;
30/03/2022;Tarde;BOITUVA; Não;CAMINHONETE
30/03/2022;Tarde;BOITUVA; Não;AUTOMOVEL
24/03/2022;Noite;S.PAULO; Não;AUTOMOVEL
30/03/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
29/03/2022;Noite;GUARULHOS; Não;MOTOCICLO
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;SEMI REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;CAMINHÃƒO TRATOR
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;SEMI REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;CAMINHÃƒO TRATOR
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;SEMI REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;CAMINHÃƒO TRATOR
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;SEMI REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;CAMINHÃƒO TRATOR
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;SEMI REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;CAMINHÃƒO TRATOR
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;SEMI REBOQUE
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;CAMINHÃƒO TRATOR
30/03/2022;Madrugada;S.BERNARDO DO CAMPO; Não;REBOQUE
30/03/2022;Tarde;S.PAULO;Sim;AUTOMOVEL
30/03/2022;Tarde;S.PAULO;Sim;CAMIONETA
30/03/2022;Noite;S.ANDRE; Não;AUTOMOVEL
30/03/2022;Tarde;S.PAULO;Sim;AUTOMOVEL
30/03/2022;Tarde;S.PAULO;Sim;CAMIONETA
29/03/2022;Noite;S.PAULO; Não;AUTOMOVEL
30/03/2022;Noite;CACAPAVA; Não;AUTOMOVEL
30/03/2022;Tarde;POA; Não;AUTOMOVEL
30/03/2022;Noite;S.PAULO; Não;MOTONETA
30/03/2022;Noite;CAMPINAS; Não;CAMINHONETE
25/03/2022;Noite;S.PAULO; Não;MOTOCICLO
29/03/2022;Noite;S.PAULO; Não;CAMINHONETE
30/03/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
30/03/2022;Noite;ITARIRI; Não;MOTOCICLO
30/03/2022;Noite;GUARULHOS; Não;MOTOCICLO
30/03/2022;Noite;MAUA; Não;AUTOMOVEL
30/03/2022;Noite;PERUIBE; Não;MOTOCICLO
30/03/2022;Tarde;S.PAULO; Não;
30/03/2022;Tarde;S.PAULO; Não;AUTOMOVEL
30/03/2022;Tarde;S.PAULO; Não;CAMINHONETE
30/03/2022;Tarde;S.PAULO; Não;
30/03/2022;Tarde;S.PAULO; Não;AUTOMOVEL
30/03/2022;Tarde;S.PAULO; Não;CAMINHONETE
30/03/2022;Tarde;S.PAULO; Não;
30/03/2022;Tarde;S.PAULO; Não;AUTOMOVEL
30/03/2022;Tarde;S.PAULO; Não;CAMINHONETE
30/03/2022;Noite;S.PAULO; Não;AUTOMOVEL
30/03/2022;Tarde;LOUVEIRA; Não;SEMI REBOQUE
30/03/2022;Tarde;LOUVEIRA; Não;CAMINHÃƒO TRATOR
30/03/2022;Manha;PINDAMONHANGABA; Não;MOTOCICLO
29/03/2022;Tarde;S.PAULO; Não;AUTOMOVEL
23/03/2022;Noite;CAMPINAS; Não;AUTOMOVEL
30/03/2022;Noite;SUMARE; Não;MOTOCICLO
30/03/2022;Tarde;FERRAZ DE VASCONCELOS; Não;
30/03/2022;Tarde;FERRAZ DE VASCONCELOS; Não;AUTOMOVEL
30/03/2022;Tarde;FERRAZ DE VASCONCELOS; Não;AUTOMOVEL
30/03/2022;Tarde;FERRAZ DE VASCONCELOS; Não;
30/03/2022;Tarde;FERRAZ DE VASCONCELOS; Não;AUTOMOVEL
30/03/2022;Tarde;FERRAZ DE VASCONCELOS; Não;AUTOMOVEL
30/03/2022;Manha;PEDREIRA; Não;AUTOMOVEL
31/03/2022;Madrugada;S.ANTONIO DE POSSE; Não;
31/03/2022;Madrugada;S.ANTONIO DE POSSE; Não;AUTOMOVEL
31/03/2022;Madrugada;S.ANTONIO DE POSSE; Não;
31/03/2022;Madrugada;S.ANTONIO DE POSSE; Não;AUTOMOVEL
30/03/2022;Noite;S.PAULO; Não;
30/03/2022;Noite;S.PAULO; Não;MOTOCICLO
30/03/2022;Noite;S.PAULO; Não;
30/03/2022;Noite;S.PAULO; Não;MOTOCICLO
30/03/2022;Noite;DIADEMA; Não;
30/03/2022;Noite;DIADEMA; Não;AUTOMOVEL
30/03/2022;Noite;DIADEMA; Não;AUTOMOVEL
30/03/2022;Noite;DIADEMA; Não;
30/03/2022;Noite;DIADEMA; Não;AUTOMOVEL
30/03/2022;Noite;DIADEMA; Não;AUTOMOVEL
30/03/2022;Noite;S.PAULO; Não;AUTOMOVEL
30/03/2022;Manha;GUARULHOS; Não;
30/03/2022;Manha;GUARULHOS; Não;CAMINHÃƒO
30/03/2022;Manha;GUARULHOS; Não;
30/03/2022;Manha;GUARULHOS; Não;CAMINHÃƒO
30/03/2022;Noite;LIMEIRA; Não;AUTOMOVEL
30/03/2022;Noite;S.PAULO; Não;AUTOMOVEL
30/03/2022;Noite;S.PAULO;Sim;
30/03/2022;Noite;S.PAULO;Sim;AUTOMOVEL
30/03/2022;Noite;S.PAULO;Sim;AUTOMOVEL
30/03/2022;Noite;S.PAULO;Sim;
30/03/2022;Noite;S.PAULO;Sim;AUTOMOVEL
30/03/2022;Noite;S.PAULO;Sim;AUTOMOVEL
30/03/2022;Tarde;S.PAULO; Não;AUTOMOVEL
27/03/2022;Manha;S.PAULO; Não;AUTOMOVEL
31/03/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
30/03/2022;Noite;OSASCO; Não;AUTOMOVEL
30/03/2022;Noite;S.PAULO; Não;AUTOMOVEL
30/03/2022;Noite;SUZANO; Não;
30/03/2022;Noite;SUZANO; Não;AUTOMOVEL
30/03/2022;Noite;SUZANO; Não;
30/03/2022;Noite;SUZANO; Não;AUTOMOVEL
30/03/2022;Noite;ARARAQUARA;Sim;
30/03/2022;Noite;ARARAQUARA;Sim;AUTOMOVEL
30/03/2022;Noite;ARARAQUARA;Sim;AUTOMOVEL
30/03/2022;Noite;ARARAQUARA;Sim;
30/03/2022;Noite;ARARAQUARA;Sim;AUTOMOVEL
30/03/2022;Noite;ARARAQUARA;Sim;AUTOMOVEL
30/03/2022;Noite;ARARAQUARA;Sim;
30/03/2022;Noite;ARARAQUARA;Sim;AUTOMOVEL
30/03/2022;Noite;ARARAQUARA;Sim;AUTOMOVEL
30/03/2022;Noite;ITAQUAQUECETUBA; Não;MOTOCICLO
30/03/2022;Tarde;ITAQUAQUECETUBA; Não;CAMINHÃƒO
30/03/2022;Noite;CARAPICUIBA;Sim;MOTOCICLO
30/03/2022;Tarde;S.PAULO; Não;MOTOCICLO
30/03/2022;Noite;IBIUNA; Não;
30/03/2022;Noite;IBIUNA; Não;SEMI REBOQUE
30/03/2022;Noite;IBIUNA; Não;CAMINHÃƒO TRATOR
30/03/2022;Noite;IBIUNA; Não;
30/03/2022;Noite;IBIUNA; Não;SEMI REBOQUE
30/03/2022;Noite;IBIUNA; Não;CAMINHÃƒO TRATOR
30/03/2022;Noite;S.PAULO; Não;AUTOMOVEL
31/03/2022;Madrugada;S.PAULO; Não;MOTOCICLO
30/03/2022;Tarde;S.PAULO;Sim;
30/03/2022;Tarde;S.PAULO;Sim;AUTOMOVEL
30/03/2022;Tarde;S.PAULO;Sim;CAMIONETA
30/03/2022;Tarde;S.PAULO;Sim;UTILITÃRIO
30/03/2022;Tarde;S.PAULO;Sim;
30/03/2022;Tarde;S.PAULO;Sim;AUTOMOVEL
30/03/2022;Tarde;S.PAULO;Sim;CAMIONETA
30/03/2022;Tarde;S.PAULO;Sim;UTILITÃRIO
30/03/2022;Tarde;S.PAULO;Sim;
30/03/2022;Tarde;S.PAULO;Sim;AUTOMOVEL
30/03/2022;Tarde;S.PAULO;Sim;CAMIONETA
30/03/2022;Tarde;S.PAULO;Sim;UTILITÃRIO
31/03/2022;Madrugada;LINS; Não;MOTOCICLO
30/03/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
30/03/2022;Noite;PINDAMONHANGABA; Não;
30/03/2022;Noite;PINDAMONHANGABA; Não;SEMI REBOQUE
30/03/2022;Noite;PINDAMONHANGABA; Não;CAMINHÃƒO TRATOR
30/03/2022;Noite;PINDAMONHANGABA; Não;
30/03/2022;Noite;PINDAMONHANGABA; Não;SEMI REBOQUE
30/03/2022;Noite;PINDAMONHANGABA; Não;CAMINHÃƒO TRATOR
30/03/2022;Noite;MOGI MIRIM; Não;AUTOMOVEL
30/03/2022;Noite;RIBEIRAO PIRES; Não;AUTOMOVEL
31/03/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
31/03/2021;Manha;S.PAULO; Não;AUTOMOVEL
31/03/2022;Manha;CAMPO LIMPO PAULISTA; Não;MOTOCICLO
30/03/2022;Noite;TAUBATE; Não;AUTOMOVEL
29/03/2022;Noite;FERRAZ DE VASCONCELOS; Não;
29/03/2022;Noite;FERRAZ DE VASCONCELOS; Não;CAMIONETA
29/03/2022;Noite;FERRAZ DE VASCONCELOS; Não;
29/03/2022;Noite;FERRAZ DE VASCONCELOS; Não;CAMIONETA
31/03/2022;Manha;S.PAULO; Não;
31/03/2022;Manha;S.PAULO; Não;UTILITÃRIO
31/03/2022;Manha;S.PAULO; Não;
31/03/2022;Manha;S.PAULO; Não;UTILITÃRIO
31/03/2022;Manha;S.PAULO; Não;
31/03/2022;Manha;S.PAULO; Não;UTILITÃRIO
31/03/2022;Manha;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
30/03/2022;Noite;ITATIBA; Não;CAMINHONETE
31/03/2022;Manha;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
28/01/2022;Noite;FRANCO DA ROCHA; Não;
28/01/2022;Noite;FRANCO DA ROCHA; Não;AUTOMOVEL
28/01/2022;Noite;FRANCO DA ROCHA; Não;
28/01/2022;Noite;FRANCO DA ROCHA; Não;AUTOMOVEL
31/03/2022;Madrugada;S.PAULO; Não;MOTOCICLO
30/03/2022;Tarde;S.PAULO; Não;MOTOCICLO
13/03/2022;Noite;BARRETOS; Não;MOTOCICLO
31/03/2022;Manha;ITAQUAQUECETUBA; Não;MOTONETA
30/03/2022;Noite;ARIRANHA; Não;AUTOMOVEL
30/03/2022;Noite;S.PAULO; Não;
30/03/2022;Noite;S.PAULO; Não;MOTOCICLO
30/03/2022;Noite;S.PAULO; Não;
30/03/2022;Noite;S.PAULO; Não;MOTOCICLO
31/03/2022;Hora_Incerta;S.CARLOS; Não;MOTOCICLO
31/03/2022;Manha;S.PAULO; Não;
31/03/2022;Manha;S.PAULO; Não;CAMINHONETE
31/03/2022;Manha;S.PAULO; Não;
31/03/2022;Manha;S.PAULO; Não;CAMINHONETE
30/03/2022;Noite;OSASCO; Não;AUTOMOVEL
31/03/2022;Manha;RIBEIRAO PIRES; Não;
31/03/2022;Manha;RIBEIRAO PIRES; Não;AUTOMOVEL
31/03/2022;Manha;RIBEIRAO PIRES; Não;
31/03/2022;Manha;RIBEIRAO PIRES; Não;AUTOMOVEL
31/03/2022;Manha;RIBEIRAO PIRES; Não;
31/03/2022;Manha;RIBEIRAO PIRES; Não;AUTOMOVEL
27/03/2022;Manha;S.BERNARDO DO CAMPO; Não;MOTOCICLO
30/03/2022;Tarde;S.PAULO; Não;MOTOCICLO
27/03/2022;Madrugada;CATANDUVA; Não;
27/03/2022;Madrugada;CATANDUVA; Não;CAMINHÃƒO TRATOR
27/03/2022;Madrugada;CATANDUVA; Não;SEMI REBOQUE
27/03/2022;Madrugada;CATANDUVA; Não;SEMI REBOQUE
27/03/2022;Madrugada;CATANDUVA; Não;
27/03/2022;Madrugada;CATANDUVA; Não;CAMINHÃƒO TRATOR
27/03/2022;Madrugada;CATANDUVA; Não;SEMI REBOQUE
27/03/2022;Madrugada;CATANDUVA; Não;SEMI REBOQUE
31/03/2022;Manha;S.ANDRE; Não;AUTOMOVEL
28/03/2022;Noite;S.ANDRE; Não;
28/03/2022;Noite;S.ANDRE; Não;AUTOMOVEL
28/03/2022;Noite;S.ANDRE; Não;
28/03/2022;Noite;S.ANDRE; Não;AUTOMOVEL
29/03/2022;Tarde;S.PAULO; Não;
29/03/2022;Tarde;S.PAULO; Não;AUTOMOVEL
29/03/2022;Tarde;S.PAULO; Não;
29/03/2022;Tarde;S.PAULO; Não;AUTOMOVEL
30/03/2022;Noite;S.PAULO; Não;AUTOMOVEL
30/03/2022;Manha;S.PAULO; Não;CAMINHÃƒO
30/03/2022;Tarde;S.PAULO; Não;AUTOMOVEL
31/03/2022;Manha;MAUA; Não;AUTOMOVEL
31/03/2022;Manha;S.PAULO; Não;
31/03/2022;Manha;S.PAULO; Não;CAMINHONETE
31/03/2022;Manha;S.PAULO; Não;
31/03/2022;Manha;S.PAULO; Não;CAMINHONETE
31/03/2022;Manha;S.PAULO; Não;
31/03/2022;Manha;S.PAULO; Não;CAMINHONETE
29/03/2022;Madrugada;ITAQUAQUECETUBA; Não;UTILITÃRIO
13/03/2022;Madrugada;GUARULHOS; Não;MOTOCICLO
31/03/2022;Manha;VARZEA PAULISTA; Não;AUTOMOVEL
29/03/2022;Madrugada;ITAQUAQUECETUBA; Não;UTILITÃRIO
31/03/2022;Manha;S.PAULO; Não;
31/03/2022;Manha;S.PAULO; Não;AUTOMOVEL
