Data_Ocorrencia;Periodo_Ocorrencia;Bairro;Cidade;Flagrante;Delegacia_Nome;Descr_Automovel
21/03/2022;Noite;MOOCA;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
21/03/2022;Madrugada;JARDIM ELDORADO;SOROCABA; Não;04Âº D.P. GUARULHOS;
21/03/2022;Madrugada;JARDIM ELDORADO;SOROCABA; Não;04Âº D.P. GUARULHOS;SEMI REBOQUE
21/03/2022;Madrugada;JARDIM ELDORADO;SOROCABA; Não;04Âº D.P. GUARULHOS;CAMINHÃƒO TRATOR
21/03/2022;Madrugada;JARDIM ELDORADO;SOROCABA; Não;04Âº D.P. GUARULHOS;
21/03/2022;Madrugada;JARDIM ELDORADO;SOROCABA; Não;04Âº D.P. GUARULHOS;SEMI REBOQUE
21/03/2022;Madrugada;JARDIM ELDORADO;SOROCABA; Não;04Âº D.P. GUARULHOS;CAMINHÃƒO TRATOR
21/03/2022;Madrugada;JARDIM ELDORADO;SOROCABA; Não;04Âº D.P. GUARULHOS;
21/03/2022;Madrugada;JARDIM ELDORADO;SOROCABA; Não;04Âº D.P. GUARULHOS;SEMI REBOQUE
21/03/2022;Madrugada;JARDIM ELDORADO;SOROCABA; Não;04Âº D.P. GUARULHOS;CAMINHÃƒO TRATOR
21/03/2022;Noite;PQ SÃƑO MARTINHO;MOGI DAS CRUZES; Não;DEL.SEC.MOGI CRUZES PLANTÃƒO;AUTOMOVEL
21/03/2022;Noite;RESIDENCIAL PARQUE COLINA VERDE;BAURU; Não;DEL.SEC.BAURU PLANTÃƒO;AUTOMOVEL
21/03/2022;Noite;ANHANGUERA;S.PAULO; Não;33Âº D.P. PIRITUBA;AUTOMOVEL
21/03/2022;Noite;SAO RAFAEL;S.PAULO; Não;49Âº D.P. SAO MATEUS;
21/03/2022;Noite;SAO RAFAEL;S.PAULO; Não;49Âº D.P. SAO MATEUS;MOTOCICLO
21/03/2022;Noite;SAO RAFAEL;S.PAULO; Não;49Âº D.P. SAO MATEUS;
21/03/2022;Noite;SAO RAFAEL;S.PAULO; Não;49Âº D.P. SAO MATEUS;MOTOCICLO
21/03/2022;Noite;VILA NOVA CAROLINA;S.PAULO;Sim;73Âº D.P. JACANA;
21/03/2022;Noite;VILA NOVA CAROLINA;S.PAULO;Sim;73Âº D.P. JACANA;
22/03/2022;Madrugada;TABOÃƑO;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
19/03/2022;Noite;RUDGE RAMOS;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
21/03/2022;Noite;CENTRO;S.BERNARDO DO CAMPO; Não;01Âº D.P. S.B.C DR OMAR CASSIM;AUTOMOVEL
22/03/2022;Madrugada;CENTRO EMPRESARIAL TAMBORÃ‰;BARUERI; Não;DEL.POL.BARUERI;
22/03/2022;Madrugada;CENTRO EMPRESARIAL TAMBORÃ‰;BARUERI; Não;DEL.POL.BARUERI;SEMI REBOQUE
22/03/2022;Madrugada;CENTRO EMPRESARIAL TAMBORÃ‰;BARUERI; Não;DEL.POL.BARUERI;SEMI REBOQUE
22/03/2022;Madrugada;CENTRO EMPRESARIAL TAMBORÃ‰;BARUERI; Não;DEL.POL.BARUERI;CAMINHÃƒO
22/03/2022;Madrugada;CENTRO EMPRESARIAL TAMBORÃ‰;BARUERI; Não;DEL.POL.BARUERI;
22/03/2022;Madrugada;CENTRO EMPRESARIAL TAMBORÃ‰;BARUERI; Não;DEL.POL.BARUERI;SEMI REBOQUE
22/03/2022;Madrugada;CENTRO EMPRESARIAL TAMBORÃ‰;BARUERI; Não;DEL.POL.BARUERI;SEMI REBOQUE
22/03/2022;Madrugada;CENTRO EMPRESARIAL TAMBORÃ‰;BARUERI; Não;DEL.POL.BARUERI;CAMINHÃƒO
21/03/2022;Noite;BANDEIRAS;OSASCO; Não;DELEGACIA ELETRONICA;MOTOCICLO
19/03/2022;Madrugada;VILA INSDUSTRIAL;BAURU; Não;DEL.SEC.BAURU PLANTÃƒO;AUTOMOVEL
21/03/2022;Tarde;CENTRO;DIADEMA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
16/03/2022;Manha;MORUMBI;S.PAULO; Não;34Âº D.P. MORUMBI;
16/03/2022;Manha;MORUMBI;S.PAULO; Não;34Âº D.P. MORUMBI;MOTOCICLO
16/03/2022;Manha;MORUMBI;S.PAULO; Não;34Âº D.P. MORUMBI;
16/03/2022;Manha;MORUMBI;S.PAULO; Não;34Âº D.P. MORUMBI;MOTOCICLO
22/03/2022;Madrugada;PERUS;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
21/03/2022;Noite;ARTUR ALVIM;S.PAULO; Não;69Âº D.P. TEOTONIO VILELA;MOTOCICLO
21/03/2022;Noite;JARDIM MARIA DO CARMO;SOROCABA; Não;PLANTÃƒO DE SOROCABA  Z. NORTE;
21/03/2022;Noite;JARDIM MARIA DO CARMO;SOROCABA; Não;PLANTÃƒO DE SOROCABA  Z. NORTE;AUTOMOVEL
21/03/2022;Noite;JARDIM MARIA DO CARMO;SOROCABA; Não;PLANTÃƒO DE SOROCABA  Z. NORTE;
21/03/2022;Noite;JARDIM MARIA DO CARMO;SOROCABA; Não;PLANTÃƒO DE SOROCABA  Z. NORTE;AUTOMOVEL
21/03/2022;Noite;JARDIM MARIA DO CARMO;SOROCABA; Não;PLANTÃƒO DE SOROCABA  Z. NORTE;
21/03/2022;Noite;JARDIM MARIA DO CARMO;SOROCABA; Não;PLANTÃƒO DE SOROCABA  Z. NORTE;AUTOMOVEL
21/03/2022;Noite;JOSE BONIFACIO;S.PAULO; Não;103Âº D.P. COHABII/ITAQU.;AUTOMOVEL
22/03/2022;Madrugada;GUAIANASES;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
18/03/2022;Madrugada;PENHA;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
21/03/2022;Noite;ARTUR ALVIM;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
21/03/2022;Manha;AREA RURAL;CARAPICUIBA; Não;03Âº D.P. CARAPICUIBA;CAMINHONETE
22/03/2022;Madrugada;;S.ISABEL; Não;02Âº D.P. GUARULHOS;
22/03/2022;Madrugada;;S.ISABEL; Não;02Âº D.P. GUARULHOS;CAMINHÃƒO TRATOR
22/03/2022;Madrugada;;S.ISABEL; Não;02Âº D.P. GUARULHOS;SEMI REBOQUE
22/03/2022;Madrugada;;S.ISABEL; Não;02Âº D.P. GUARULHOS;
22/03/2022;Madrugada;;S.ISABEL; Não;02Âº D.P. GUARULHOS;CAMINHÃƒO TRATOR
22/03/2022;Madrugada;;S.ISABEL; Não;02Âº D.P. GUARULHOS;SEMI REBOQUE
22/03/2022;Madrugada;;S.ISABEL; Não;02Âº D.P. GUARULHOS;
22/03/2022;Madrugada;;S.ISABEL; Não;02Âº D.P. GUARULHOS;CAMINHÃƒO TRATOR
22/03/2022;Madrugada;;S.ISABEL; Não;02Âº D.P. GUARULHOS;SEMI REBOQUE
21/03/2022;Noite;INVERNADA;GUARULHOS; Não;09Âº D.P. GUARULHOS;AUTOMOVEL
19/03/2022;Noite;VILA NOVA MAUÃ;MAUA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
21/03/2022;Noite;VILA CURUCA;S.ANDRE; Não;DELEGACIA ELETRONICA;AUTOMOVEL
21/03/2022;Noite;ÃREA INDUSTRIAL DOIS B;S.ANDRE; Não;DELEGACIA ELETRONICA;MOTOCICLO
14/03/2022;Tarde;VILA CAIÃ§ARA;PRAIA GRANDE; Não;03Âº D.P. PRAIA GRANDE CAIÃ‡ARA;
14/03/2022;Tarde;VILA CAIÃ§ARA;PRAIA GRANDE; Não;03Âº D.P. PRAIA GRANDE CAIÃ‡ARA;CAMINHONETE
14/03/2022;Tarde;VILA CAIÃ§ARA;PRAIA GRANDE; Não;03Âº D.P. PRAIA GRANDE CAIÃ‡ARA;
14/03/2022;Tarde;VILA CAIÃ§ARA;PRAIA GRANDE; Não;03Âº D.P. PRAIA GRANDE CAIÃ‡ARA;CAMINHONETE
14/03/2022;Tarde;VILA CAIÃ§ARA;PRAIA GRANDE; Não;03Âº D.P. PRAIA GRANDE CAIÃ‡ARA;
14/03/2022;Tarde;VILA CAIÃ§ARA;PRAIA GRANDE; Não;03Âº D.P. PRAIA GRANDE CAIÃ‡ARA;CAMINHONETE
14/03/2022;Tarde;VILA CAIÃ§ARA;PRAIA GRANDE; Não;03Âº D.P. PRAIA GRANDE CAIÃ‡ARA;
14/03/2022;Tarde;VILA CAIÃ§ARA;PRAIA GRANDE; Não;03Âº D.P. PRAIA GRANDE CAIÃ‡ARA;CAMINHONETE
